customer_id,tenure_months,monthly_charges,total_charges,num_support_calls,contract_type,internet_service,payment_method,auto_pay,has_paperless_billing,is_senior_citizen,has_partner,has_dependents,churned
C100302,0,33.18,77.8,2,Two year,Fiber optic,Electronic check,0,1,0,0,0,1
C100303,64,55.24,3416.73,1,Two year,Fiber optic,Bank transfer,1,0,0,0,1,1
C100304,39,43.07,1814.94,2,Two year,DSL,Electronic check,0,0,0,1,1,1
C100305,10,64.78,739.11,2,Month-to-month,DSL,Credit card,0,0,0,1,0,1
C100306,21,101.16,2057.32,2,Two year,Fiber optic,Credit card,1,1,0,1,0,1
C100307,39,62.81,2542.62,0,Two year,DSL,Mailed check,1,1,0,1,0,0
C100308,22,72.54,1788.02,2,One year,Fiber optic,Bank transfer,1,0,0,0,0,0
C100309,7,86.61,750.78,1,Two year,DSL,Bank transfer,0,1,0,1,0,0
C100310,47,61.62,2804.74,3,One year,DSL,Mailed check,1,1,0,0,0,1
C100311,48,79.57,3824.05,2,One year,Fiber optic,Electronic check,1,1,0,0,0,0
C100312,8,76.27,696.5,3,Two year,DSL,Electronic check,1,0,0,1,1,0
C100313,20,41.73,832.62,2,Month-to-month,DSL,Bank transfer,1,1,0,1,1,1
C100314,17,58.39,1031.19,0,Month-to-month,DSL,Credit card,1,1,0,1,1,1
C100315,47,78.86,3766.94,0,One year,Fiber optic,Mailed check,1,0,1,1,0,1
C100316,52,102.05,5155.82,1,One year,Fiber optic,Bank transfer,1,0,0,0,1,0
C100317,52,102.03,5498.28,0,One year,DSL,Electronic check,0,1,1,0,1,1
C100318,67,122.39,8216.75,2,One year,Fiber optic,Bank transfer,1,1,1,0,0,0
C100319,55,82.14,4511.98,1,Month-to-month,Fiber optic,Electronic check,1,1,0,0,0,0
C100320,23,59.67,1291.83,1,Month-to-month,DSL,Credit card,0,1,1,1,0,0
C100321,7,68.4,453.99,1,Two year,Fiber optic,Credit card,0,1,0,1,0,1
C100322,44,67.16,3049.22,2,Month-to-month,Fiber optic,Bank transfer,0,0,1,0,0,0
C100323,65,59.8,3908.7,2,Two year,None,Credit card,1,0,0,0,0,0
C100324,70,79.57,5654.63,2,Month-to-month,DSL,Electronic check,1,0,0,1,0,1
C100325,16,80.74,1287.68,2,One year,Fiber optic,Mailed check,1,0,0,0,1,0
C100326,17,40.66,696.52,1,Two year,Fiber optic,Credit card,0,0,0,0,1,1
C100327,2,97.2,0.0,1,One year,DSL,Bank transfer,1,1,0,1,0,1
C100328,10,24.08,254.93,2,One year,None,Credit card,1,0,0,0,0,1
C100329,39,64.44,2494.24,1,Two year,Fiber optic,Bank transfer,0,0,1,0,0,1
C100330,39,98.73,3897.58,2,Two year,DSL,Credit card,0,1,0,1,0,0
C100331,26,85.18,1939.98,2,Month-to-month,DSL,Bank transfer,0,1,1,0,0,0
C100332,22,61.08,1575.75,1,Month-to-month,Fiber optic,Bank transfer,1,1,0,0,0,0
C100333,59,119.22,7047.16,1,One year,DSL,Credit card,0,1,0,0,0,0
C100334,33,59.0,1987.8,0,One year,Fiber optic,Credit card,0,1,0,0,0,0
C100335,58,19.95,1168.76,4,Month-to-month,Fiber optic,Mailed check,0,1,0,1,0,0
C100336,69,81.32,5572.43,0,Month-to-month,Fiber optic,Bank transfer,0,1,0,0,0,0
C100337,22,25.54,577.97,1,Two year,DSL,Mailed check,0,1,0,0,0,0
C100338,14,49.21,776.63,3,Two year,Fiber optic,Mailed check,1,1,0,1,0,1
C100339,68,85.57,5841.56,1,Month-to-month,DSL,Credit card,0,0,1,1,1,1
C100340,45,58.48,2706.82,1,One year,DSL,Mailed check,1,0,0,1,1,0
C100341,20,84.52,1787.8,3,Month-to-month,None,Credit card,1,1,1,0,0,1
C100342,44,41.05,1849.58,4,Two year,DSL,Bank transfer,0,1,0,1,0,1
C100343,37,91.46,3638.02,2,Month-to-month,DSL,Electronic check,1,1,0,0,1,1
C100344,65,27.73,1816.88,0,Month-to-month,Fiber optic,Mailed check,1,1,0,1,0,1
C100345,18,102.97,1841.52,3,Month-to-month,None,Bank transfer,0,1,0,1,0,1
C100346,71,58.12,4122.53,2,Month-to-month,DSL,Bank transfer,0,1,0,1,0,1
C100347,67,108.28,7321.05,1,Month-to-month,Fiber optic,Electronic check,1,1,0,1,0,0
C100348,13,48.99,537.47,1,Month-to-month,None,Electronic check,1,1,1,0,0,1
C100349,11,118.12,1547.26,1,One year,Fiber optic,Bank transfer,1,1,1,0,1,0
C100350,38,46.06,1733.38,1,One year,DSL,Electronic check,0,0,0,1,1,1
C100351,3,25.15,71.98,1,Two year,DSL,Credit card,1,1,1,1,0,1
C100352,21,71.08,1353.69,2,Month-to-month,Fiber optic,Bank transfer,1,0,0,0,0,1
C100353,31,100.85,3142.9,1,Month-to-month,None,Bank transfer,0,0,0,1,0,1
C100354,69,89.77,6011.58,2,Two year,Fiber optic,Credit card,0,0,0,1,0,1
C100355,71,99.07,6784.24,1,Month-to-month,Fiber optic,Bank transfer,0,0,0,1,0,0
C100356,10,90.26,803.77,3,Month-to-month,Fiber optic,Electronic check,0,1,0,1,0,0
C100357,64,49.49,3149.27,1,Month-to-month,None,Credit card,0,0,0,1,0,1
C100358,6,89.16,420.26,3,Month-to-month,Fiber optic,Electronic check,0,1,0,0,0,1
C100359,53,72.32,3864.01,1,One year,Fiber optic,Electronic check,1,0,0,0,1,1
C100360,60,52.26,3231.52,0,Month-to-month,DSL,Electronic check,0,1,0,0,0,1
C100361,64,74.48,4791.35,1,One year,None,Credit card,0,0,0,0,0,0
C100362,16,68.59,869.42,1,Two year,Fiber optic,Electronic check,1,1,1,1,1,0
C100363,64,105.4,6742.67,0,Two year,None,Electronic check,0,1,0,0,0,0
C100364,8,57.13,506.79,0,One year,DSL,Credit card,0,0,1,0,0,1
C100365,37,55.96,2039.43,1,Month-to-month,Fiber optic,Credit card,0,0,0,1,1,1
C100366,33,52.53,1758.49,1,One year,DSL,Bank transfer,0,0,0,1,1,1
C100367,22,117.42,2629.92,3,One year,DSL,Mailed check,1,1,0,1,0,0
C100368,1,53.93,0.0,2,Month-to-month,Fiber optic,Mailed check,1,0,1,0,0,1
C100369,55,102.42,5818.21,1,One year,Fiber optic,Mailed check,0,0,1,1,0,0
C100370,24,44.22,1041.97,3,One year,DSL,Bank transfer,1,0,0,0,0,1
C100371,47,82.67,3844.51,1,Month-to-month,Fiber optic,Mailed check,1,1,0,1,1,1
C100372,29,76.56,2272.23,2,One year,None,Mailed check,0,0,0,1,0,0
C100373,26,100.83,2378.92,0,One year,Fiber optic,Credit card,1,0,1,1,0,0
C100374,63,97.21,6308.8,0,Month-to-month,DSL,Credit card,1,1,0,0,0,0
C100375,6,72.05,326.12,2,Two year,None,Mailed check,0,1,0,0,1,0
C100376,53,56.57,3151.9,2,Two year,Fiber optic,Mailed check,0,1,1,1,1,1
C100377,53,110.62,6050.0,0,Month-to-month,None,Credit card,1,0,0,0,1,0
C100378,27,54.08,1378.1,1,Month-to-month,Fiber optic,Credit card,1,1,0,1,0,1
C100379,18,15.0,277.5,2,Month-to-month,DSL,Credit card,0,1,1,1,0,1
C100380,0,23.54,0.0,0,Month-to-month,None,Bank transfer,0,0,0,1,1,1
C100381,67,29.62,1936.19,0,Month-to-month,None,Mailed check,0,0,0,0,0,1
C100382,68,84.89,5454.61,3,One year,Fiber optic,Electronic check,0,1,0,0,0,0
C100383,17,125.36,2250.42,4,Month-to-month,Fiber optic,Mailed check,0,0,0,1,1,1
C100384,2,19.0,24.99,2,One year,Fiber optic,Mailed check,0,1,0,0,0,0
C100385,8,50.44,462.88,2,Month-to-month,DSL,Electronic check,1,0,0,1,0,1
C100386,4,72.23,313.33,1,Month-to-month,DSL,Credit card,0,0,1,0,0,1
C100387,59,108.64,6211.24,1,Two year,Fiber optic,Credit card,0,1,0,1,1,0
C100388,64,50.3,3282.76,0,One year,DSL,Bank transfer,1,1,0,0,0,0
C100389,11,84.77,998.5,0,One year,Fiber optic,Mailed check,1,1,0,0,0,1
C100390,53,63.75,3332.77,2,Month-to-month,DSL,Mailed check,0,1,1,0,0,0
C100391,12,135.18,1819.87,3,One year,Fiber optic,Credit card,1,0,0,1,0,1
C100392,26,73.61,1884.09,1,Two year,Fiber optic,Electronic check,1,1,0,1,0,1
C100393,43,78.89,3299.34,3,Month-to-month,DSL,Electronic check,1,1,0,1,1,0
C100394,51,72.11,3656.8,1,One year,Fiber optic,Mailed check,1,0,0,1,0,1
C100395,62,59.63,3664.17,2,Month-to-month,DSL,Electronic check,0,1,0,1,0,0
C100396,3,93.75,72.56,3,Month-to-month,None,Bank transfer,0,1,0,0,0,0
C100397,14,41.02,412.1,3,Two year,None,Mailed check,1,0,1,0,0,1
C100398,20,19.95,448.3,2,Two year,Fiber optic,Mailed check,0,0,0,0,1,1
C100399,22,66.25,1569.91,2,Month-to-month,Fiber optic,Bank transfer,0,1,0,0,0,0
C100400,71,90.39,6618.03,3,Month-to-month,DSL,Credit card,0,1,0,1,0,0
C100401,55,55.48,3126.49,2,Two year,Fiber optic,Credit card,0,0,0,1,0,1
C100402,23,74.66,1670.88,1,Two year,Fiber optic,Bank transfer,1,0,0,0,0,0
C100403,69,39.48,2713.88,0,Two year,DSL,Credit card,1,1,0,0,0,0
C100404,35,96.57,3290.6,0,Month-to-month,DSL,Credit card,1,1,0,1,0,0
C100405,36,86.3,3176.77,0,Month-to-month,Fiber optic,Electronic check,0,0,0,0,1,0
C100406,31,70.49,2235.3,2,Month-to-month,DSL,Mailed check,0,0,0,0,1,1
C100407,10,74.22,704.01,2,Month-to-month,Fiber optic,Electronic check,1,0,0,1,0,0
C100408,67,35.16,2378.87,0,Month-to-month,Fiber optic,Credit card,1,1,0,1,1,1
C100409,1,36.28,99.41,1,One year,DSL,Mailed check,1,1,1,0,0,1
C100410,12,66.95,803.11,1,Month-to-month,Fiber optic,Mailed check,1,0,0,1,1,0
C100411,16,82.84,1180.89,1,Month-to-month,Fiber optic,Credit card,0,1,0,0,0,1
C100412,20,84.11,1739.79,5,Month-to-month,Fiber optic,Mailed check,1,0,0,1,0,0
C100413,9,60.93,436.57,0,Two year,Fiber optic,Credit card,0,0,0,0,0,0
C100414,1,88.63,0.0,2,Two year,Fiber optic,Credit card,0,1,0,1,1,0
C100415,48,105.52,5108.66,1,Month-to-month,DSL,Credit card,1,1,0,1,0,0
C100416,69,67.78,4739.95,2,Month-to-month,DSL,Credit card,1,0,0,1,0,1
C100417,8,77.74,633.05,0,Month-to-month,DSL,Mailed check,0,1,0,0,1,0
C100418,21,64.8,1262.41,0,Month-to-month,Fiber optic,Electronic check,0,0,0,0,1,0
C100419,36,66.84,2685.57,1,One year,DSL,Bank transfer,0,0,0,0,1,1
C100420,66,74.24,4841.68,1,Month-to-month,Fiber optic,Mailed check,1,1,0,1,0,1
C100421,49,112.58,5593.33,1,Two year,Fiber optic,Bank transfer,1,1,0,0,1,1
C100422,55,92.88,5027.12,3,Month-to-month,None,Credit card,0,1,0,0,0,0
C100423,41,90.63,3588.05,1,Month-to-month,Fiber optic,Credit card,0,1,0,1,0,0
C100424,30,58.66,1764.27,0,Month-to-month,Fiber optic,Bank transfer,0,0,0,1,0,0
C100425,14,47.55,634.1,1,Month-to-month,DSL,Credit card,1,1,1,0,0,1
C100426,62,79.74,4955.17,2,Month-to-month,Fiber optic,Mailed check,1,1,1,0,1,1
C100427,57,101.09,5662.87,1,Month-to-month,DSL,Mailed check,1,0,0,1,0,0
C100428,1,113.09,135.93,5,One year,DSL,Mailed check,0,0,0,1,0,0
C100429,51,15.0,748.12,2,Month-to-month,DSL,Bank transfer,0,1,0,1,1,0
C100430,6,131.16,998.74,0,Month-to-month,DSL,Bank transfer,0,0,0,0,0,0
C100431,53,80.42,4298.45,2,Two year,DSL,Electronic check,0,1,0,1,0,0
C100432,59,92.72,5453.23,2,One year,Fiber optic,Bank transfer,1,1,0,1,1,0
C100433,9,26.5,237.86,1,Month-to-month,Fiber optic,Credit card,1,1,1,0,1,1
C100434,31,64.08,1950.16,2,Two year,DSL,Mailed check,0,0,0,1,0,1
C100435,8,90.57,740.79,1,Month-to-month,DSL,Bank transfer,0,0,0,0,1,1
C100436,40,40.63,1716.53,2,One year,DSL,Bank transfer,1,0,0,0,0,1
C100437,66,15.0,977.15,0,One year,DSL,Electronic check,1,0,0,0,1,1
C100438,5,78.39,410.8,1,Month-to-month,DSL,Mailed check,0,1,0,0,0,0
C100439,28,68.76,1845.99,2,One year,DSL,Bank transfer,0,1,0,0,0,1
C100440,70,106.03,7027.59,2,Month-to-month,DSL,Mailed check,1,1,0,1,1,0
C100441,21,66.0,1446.72,2,Two year,DSL,Mailed check,1,0,1,0,0,0
C100442,9,67.83,720.21,1,Two year,Fiber optic,Credit card,1,1,0,0,0,0
C100443,35,87.44,3117.6,0,Month-to-month,Fiber optic,Electronic check,1,1,0,0,0,0
C100444,36,95.84,3785.79,3,Month-to-month,Fiber optic,Bank transfer,0,0,1,0,0,1
C100445,47,52.28,2429.01,1,Month-to-month,DSL,Mailed check,1,1,0,0,0,1
C100446,22,93.61,1933.73,3,Month-to-month,Fiber optic,Electronic check,1,0,0,0,0,0
C100447,68,56.96,3974.2,3,Two year,Fiber optic,Credit card,0,0,0,1,0,0
C100448,37,70.41,2736.89,0,Month-to-month,Fiber optic,Credit card,0,1,0,0,1,1
C100449,20,86.77,1878.31,1,Two year,Fiber optic,Electronic check,0,1,0,1,0,1
C100450,69,91.13,6140.13,0,Month-to-month,Fiber optic,Mailed check,0,0,0,1,1,0
C100451,66,77.96,5063.5,1,One year,None,Bank transfer,0,1,0,0,1,1
C100452,35,42.99,1398.6,0,Month-to-month,DSL,Bank transfer,0,1,0,1,1,1
C100453,1,23.24,92.03,2,One year,DSL,Bank transfer,0,1,0,1,0,1
C100454,42,65.3,2652.51,1,Month-to-month,DSL,Credit card,1,1,0,1,0,1
C100455,39,94.28,3506.37,3,Month-to-month,Fiber optic,Electronic check,1,0,0,0,1,1
C100456,10,81.24,799.72,0,Two year,Fiber optic,Bank transfer,1,1,0,0,0,0
C100457,45,76.05,3435.67,1,Month-to-month,Fiber optic,Electronic check,1,0,1,1,0,0
C100458,60,69.82,4259.24,1,Month-to-month,None,Mailed check,0,1,0,1,0,1
C100459,7,77.73,528.9,1,Two year,Fiber optic,Credit card,0,0,0,1,1,1
C100460,52,45.15,2301.67,2,Month-to-month,Fiber optic,Credit card,1,1,0,0,0,0
C100461,10,89.51,841.92,1,One year,DSL,Mailed check,0,1,0,0,0,1
C100462,53,91.16,4748.83,3,Month-to-month,Fiber optic,Bank transfer,1,1,0,0,0,0
C100463,30,61.12,1961.31,2,Month-to-month,None,Bank transfer,0,0,0,1,0,1
C100464,0,80.93,0.0,1,Month-to-month,Fiber optic,Credit card,1,1,0,0,0,1
C100465,69,27.09,1894.74,3,One year,Fiber optic,Credit card,1,1,1,1,0,1
C100466,11,74.5,796.13,0,One year,DSL,Bank transfer,1,0,1,1,0,1
C100467,42,66.67,2617.52,3,One year,DSL,Bank transfer,0,1,0,1,0,1
C100468,13,101.48,1569.35,0,One year,Fiber optic,Bank transfer,0,0,0,1,1,1
C100469,67,65.03,4413.9,0,One year,Fiber optic,Electronic check,1,1,1,1,0,0
C100470,53,91.72,4914.34,1,Month-to-month,Fiber optic,Credit card,0,1,0,0,1,0
C100471,57,60.22,3241.04,1,One year,Fiber optic,Credit card,0,1,1,1,0,1
C100472,31,15.0,461.87,1,Month-to-month,Fiber optic,Bank transfer,1,0,0,0,1,1
C100473,33,64.36,2272.84,1,Month-to-month,Fiber optic,Mailed check,0,1,0,0,0,0
C100474,45,74.92,3516.96,1,Two year,DSL,Credit card,1,0,0,1,1,0
C100475,56,73.77,4107.09,1,One year,DSL,Mailed check,0,0,1,1,0,1
C100476,60,74.15,4584.55,2,One year,DSL,Mailed check,1,0,0,0,0,0
C100477,1,57.34,192.39,5,Two year,Fiber optic,Bank transfer,1,1,0,1,0,1
C100478,47,61.91,2895.27,1,Two year,DSL,Electronic check,1,0,0,1,0,1
C100479,7,41.84,375.61,0,Month-to-month,Fiber optic,Bank transfer,1,0,0,0,1,1
C100480,20,20.08,440.05,2,Two year,DSL,Electronic check,0,0,0,0,0,1
C100481,59,67.34,4057.7,3,Month-to-month,Fiber optic,Bank transfer,0,1,1,1,1,1
C100482,18,51.37,996.76,1,Month-to-month,Fiber optic,Credit card,0,0,0,1,1,1
C100483,57,97.0,5401.72,2,Two year,DSL,Mailed check,0,0,0,0,0,0
C100484,33,15.45,528.05,1,Month-to-month,DSL,Mailed check,0,0,1,0,1,1
C100485,16,77.28,1221.85,0,Month-to-month,DSL,Credit card,0,1,0,0,0,1
C100486,24,123.04,2786.02,1,Month-to-month,Fiber optic,Electronic check,1,0,0,1,1,1
C100487,38,65.43,2635.54,0,Two year,DSL,Mailed check,0,1,0,0,0,0
C100488,55,69.93,3833.86,0,Two year,Fiber optic,Credit card,0,1,0,0,1,1
C100489,43,80.66,3496.69,1,Month-to-month,DSL,Bank transfer,0,0,0,1,0,1
C100490,67,82.61,5552.53,0,One year,Fiber optic,Credit card,1,1,0,1,0,0
C100491,62,59.79,3567.22,0,One year,Fiber optic,Mailed check,1,1,0,0,1,1
C100492,54,44.79,2398.94,0,Month-to-month,DSL,Electronic check,0,0,0,0,0,0
C100493,43,86.32,3811.84,2,One year,Fiber optic,Electronic check,1,1,0,1,0,0
C100494,20,22.3,446.45,0,One year,DSL,Credit card,1,0,0,1,1,1
C100495,29,90.81,2585.29,1,Month-to-month,DSL,Electronic check,0,1,0,1,0,0
C100496,8,60.21,511.76,0,Month-to-month,Fiber optic,Bank transfer,1,1,0,1,0,1
C100497,26,70.08,1934.91,0,One year,DSL,Credit card,0,1,0,0,0,1
C100498,66,56.86,3613.35,0,Month-to-month,Fiber optic,Electronic check,0,1,0,1,0,0
C100499,30,105.77,3156.56,2,One year,DSL,Bank transfer,0,1,0,0,1,0
C100500,8,76.23,612.01,3,Two year,DSL,Mailed check,1,1,0,1,0,0
C100501,46,61.96,3014.44,1,Month-to-month,DSL,Credit card,0,1,0,0,1,1
C100502,69,61.25,4337.26,1,One year,Fiber optic,Bank transfer,0,0,0,0,1,0
C100503,62,66.3,3973.07,1,One year,Fiber optic,Electronic check,0,1,0,0,0,1
C100504,19,129.92,2729.66,2,One year,Fiber optic,Bank transfer,0,0,0,1,1,0
C100505,32,37.07,1177.95,0,Month-to-month,DSL,Bank transfer,1,1,0,1,1,1
C100506,38,97.07,3454.39,2,One year,DSL,Mailed check,0,1,0,0,0,0
C100507,17,84.2,1261.79,3,Two year,DSL,Credit card,1,0,0,0,1,0
C100508,19,108.5,2283.6,0,Month-to-month,DSL,Mailed check,0,0,0,1,0,0
C100509,17,85.73,1515.8,3,One year,DSL,Electronic check,1,0,0,1,1,0
C100510,71,70.08,4872.63,0,One year,Fiber optic,Mailed check,0,0,0,0,1,0
C100511,53,95.5,5288.3,1,Month-to-month,Fiber optic,Bank transfer,0,1,0,1,0,0
C100512,60,75.74,4625.3,2,One year,DSL,Mailed check,1,1,0,1,0,0
C100513,58,88.87,5120.55,1,Month-to-month,DSL,Electronic check,0,0,1,1,0,0
C100514,69,105.71,7341.09,2,Month-to-month,Fiber optic,Electronic check,0,1,0,1,0,0
C100515,7,72.31,411.07,4,Two year,None,Bank transfer,0,1,0,0,0,0
C100516,63,59.39,3919.69,1,Month-to-month,None,Mailed check,1,0,0,0,1,0
C100517,4,53.9,119.7,4,Month-to-month,DSL,Mailed check,0,1,1,0,1,1
C100518,34,81.26,2605.91,1,Month-to-month,DSL,Mailed check,0,1,0,0,0,0
C100519,42,48.05,2031.95,0,Month-to-month,Fiber optic,Credit card,0,0,0,0,0,1
C100520,25,61.25,1796.06,0,One year,DSL,Mailed check,0,1,0,1,1,1
C100521,10,45.81,361.51,0,One year,Fiber optic,Electronic check,0,1,0,0,0,0
C100522,13,82.71,1176.35,0,Month-to-month,DSL,Bank transfer,1,0,0,1,0,0
C100523,59,51.2,3025.93,2,Month-to-month,DSL,Mailed check,0,1,0,0,1,1
C100524,22,37.83,854.96,0,One year,Fiber optic,Electronic check,0,0,0,0,1,1
C100525,22,42.23,1001.42,1,One year,DSL,Mailed check,1,0,1,1,0,1
C100526,66,55.72,3620.41,3,Month-to-month,None,Mailed check,0,0,1,1,1,1
C100527,10,57.99,557.51,2,Month-to-month,DSL,Electronic check,1,1,0,1,1,1
C100528,65,76.29,4879.73,4,Month-to-month,DSL,Mailed check,0,1,0,1,0,1
C100529,66,65.96,4492.0,1,Two year,DSL,Credit card,0,1,0,1,0,1
C100530,43,79.26,3559.34,2,One year,Fiber optic,Bank transfer,0,0,0,0,0,1
C100531,11,81.27,756.9,1,Month-to-month,DSL,Credit card,0,0,0,0,1,0
C100532,11,88.51,1024.22,1,Two year,DSL,Bank transfer,1,0,0,0,0,0
C100533,20,22.3,481.17,0,One year,None,Mailed check,1,1,0,1,0,1
C100534,41,41.82,1614.84,2,Month-to-month,Fiber optic,Electronic check,0,0,0,1,0,1
C100535,11,83.87,1097.23,2,Month-to-month,Fiber optic,Electronic check,1,1,0,1,1,0
C100536,32,75.29,2401.77,1,One year,DSL,Bank transfer,0,1,0,1,0,1
C100537,8,94.42,691.16,2,Two year,DSL,Electronic check,0,0,0,0,0,1
C100538,38,31.4,1258.97,0,Month-to-month,None,Credit card,1,1,0,1,0,1
C100539,1,58.12,156.71,1,Month-to-month,Fiber optic,Mailed check,0,1,0,1,1,1
C100540,51,62.59,3063.62,2,Month-to-month,Fiber optic,Electronic check,1,1,0,0,0,1
C100541,3,74.16,302.71,0,Month-to-month,DSL,Electronic check,1,1,0,1,0,0
C100542,14,70.9,1064.95,2,Month-to-month,Fiber optic,Credit card,1,0,1,0,1,1
C100543,12,81.73,713.42,1,Month-to-month,Fiber optic,Credit card,0,1,0,0,1,1
C100544,59,67.13,4017.4,2,Two year,Fiber optic,Electronic check,1,1,1,0,0,0
C100545,3,104.31,248.44,3,Month-to-month,None,Mailed check,1,0,0,0,0,0
C100546,30,112.28,3558.55,0,Month-to-month,Fiber optic,Credit card,0,1,0,0,0,0
C100547,42,42.05,1712.26,3,Month-to-month,DSL,Mailed check,0,1,0,0,1,1
C100548,37,71.13,2644.81,1,Month-to-month,Fiber optic,Mailed check,0,0,0,0,0,1
C100549,49,89.95,4335.31,3,One year,DSL,Bank transfer,0,1,0,0,0,1
C100550,57,84.63,4743.39,2,Month-to-month,Fiber optic,Electronic check,0,1,0,0,0,1
C100551,28,59.8,1478.23,2,Month-to-month,Fiber optic,Credit card,0,1,0,1,0,1
C100552,59,76.37,4627.99,3,Month-to-month,Fiber optic,Credit card,1,0,0,0,0,1
C100553,22,30.41,722.05,1,One year,None,Bank transfer,1,0,0,0,0,1
C100554,70,69.52,4874.02,3,Month-to-month,DSL,Electronic check,1,0,0,1,1,1
C100555,36,33.49,1224.35,0,Month-to-month,DSL,Mailed check,0,1,0,0,0,1
C100556,52,82.7,4209.36,3,Month-to-month,Fiber optic,Mailed check,1,1,0,0,1,0
C100557,63,42.1,2720.25,0,Month-to-month,DSL,Credit card,0,0,1,1,0,0
C100558,57,74.08,4249.71,1,One year,None,Credit card,0,0,0,1,0,1
C100559,61,77.98,4764.07,0,One year,Fiber optic,Bank transfer,0,1,0,0,0,0
C100560,38,71.9,2890.75,1,Two year,DSL,Electronic check,1,1,0,0,0,1
C100561,3,54.2,56.82,0,Month-to-month,DSL,Bank transfer,0,1,1,0,0,1
C100562,35,64.74,2077.34,0,Month-to-month,Fiber optic,Mailed check,0,1,0,1,0,1
C100563,13,99.53,1360.24,0,Month-to-month,None,Mailed check,1,0,0,0,0,0
C100564,64,59.38,3782.03,2,Month-to-month,DSL,Mailed check,1,1,1,0,0,0
C100565,17,70.54,1079.01,1,Month-to-month,DSL,Credit card,1,1,0,0,0,0
C100566,16,56.08,911.76,1,Month-to-month,DSL,Mailed check,0,1,1,0,1,1
C100567,17,95.51,1675.74,2,Month-to-month,Fiber optic,Bank transfer,0,0,0,0,0,1
C100568,46,71.95,3404.39,1,Month-to-month,DSL,Mailed check,0,1,0,1,0,0
C100569,41,50.9,2002.71,1,One year,Fiber optic,Mailed check,1,0,0,1,1,0
C100570,68,70.18,4729.03,1,One year,Fiber optic,Electronic check,0,0,1,0,1,1
C100571,29,63.97,1883.96,0,Month-to-month,DSL,Mailed check,0,0,0,0,0,1
C100572,20,104.81,2270.57,2,Month-to-month,Fiber optic,Credit card,1,0,0,1,1,0
C100573,3,68.88,300.67,2,One year,DSL,Credit card,1,1,0,0,0,0
C100574,0,35.43,0.0,0,Month-to-month,DSL,Bank transfer,0,0,0,1,0,1
C100575,26,82.47,2208.34,1,Month-to-month,Fiber optic,Credit card,1,0,0,0,1,1
C100576,66,114.65,7477.51,1,Month-to-month,None,Credit card,0,1,0,1,1,0
C100577,37,99.92,3635.31,1,Month-to-month,Fiber optic,Bank transfer,0,1,0,1,1,1
C100578,64,42.43,2695.47,2,Month-to-month,DSL,Bank transfer,0,1,0,1,0,1
C100579,7,63.28,381.98,0,Month-to-month,Fiber optic,Credit card,0,0,0,0,0,0
C100580,6,69.23,491.71,2,One year,DSL,Credit card,0,0,0,0,1,0
C100581,60,69.54,4269.27,1,Month-to-month,DSL,Credit card,0,0,0,0,0,1
C100582,7,79.52,508.91,1,Month-to-month,Fiber optic,Mailed check,1,1,0,0,0,1
C100583,3,61.4,200.2,1,One year,DSL,Electronic check,0,1,0,1,0,1
C100584,29,47.11,1339.0,0,One year,None,Credit card,1,0,0,0,0,0
C100585,66,93.8,6058.6,1,Month-to-month,None,Bank transfer,0,0,0,1,1,1
C100586,49,41.91,1985.06,4,Two year,None,Bank transfer,0,1,0,1,0,1
C100587,7,49.95,480.61,1,Month-to-month,DSL,Credit card,1,0,0,0,1,1
C100588,60,41.76,2458.73,2,Month-to-month,Fiber optic,Electronic check,1,0,0,1,1,0
C100589,60,85.31,5199.59,2,Month-to-month,Fiber optic,Electronic check,1,0,0,1,0,0
C100590,57,72.66,4184.25,1,Month-to-month,DSL,Credit card,1,0,1,0,0,0
C100591,64,92.09,5729.06,1,One year,None,Credit card,0,1,0,0,0,0
C100592,17,50.37,888.33,2,One year,DSL,Bank transfer,0,0,0,0,1,0
C100593,70,38.67,2724.35,2,Two year,DSL,Bank transfer,1,1,0,0,1,1
C100594,23,58.9,1352.63,1,Month-to-month,Fiber optic,Mailed check,0,1,1,0,0,0
C100595,57,65.44,3687.16,2,One year,DSL,Mailed check,1,0,1,0,1,1
C100596,41,75.23,3084.02,1,Month-to-month,DSL,Bank transfer,1,1,0,0,0,0
C100597,56,27.94,1584.47,0,Month-to-month,Fiber optic,Electronic check,1,1,0,0,0,1
C100598,45,81.97,3582.69,3,One year,Fiber optic,Bank transfer,1,1,0,0,1,1
C100599,46,47.64,2294.33,1,Month-to-month,Fiber optic,Electronic check,0,0,0,1,1,1
C100600,44,53.81,2423.31,0,Month-to-month,DSL,Mailed check,0,1,0,0,1,1
C100601,56,99.34,5204.75,3,One year,Fiber optic,Mailed check,1,0,0,1,0,1
C100602,53,15.42,812.08,0,Month-to-month,DSL,Credit card,1,1,0,1,0,1
C100603,9,78.06,951.93,1,Month-to-month,DSL,Credit card,1,0,1,0,1,1
C100604,59,77.97,4641.94,2,Month-to-month,DSL,Electronic check,0,1,0,0,0,1
C100605,38,49.53,1828.3,2,One year,None,Bank transfer,1,1,0,0,1,1
C100606,23,58.82,1409.41,1,Month-to-month,Fiber optic,Credit card,0,0,0,0,0,0
C100607,37,100.53,3400.07,0,Month-to-month,Fiber optic,Electronic check,1,0,0,1,0,0
